transect,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
oahu0012_0237,4.505602834510549,-3.9839284565419946,-4.844242492864207,0.7491427516102834,-2.521020146723307,-2.6598293379601197,-4.459865996155816,-0.9498662539913055,0.11325977487175232,0.6079435587415872,6.269238674689453,9.349217500093014,
oahu0012_0238,4.942715223577125,-3.008507905099491,-3.767240799146752,0.22407424241820625,-0.7802590276318132,-2.5526024297923264,-3.3048173704567803,0.04513966369303776,0.41862500706219896,1.0066534662311437,5.966705630746566,8.630965569875062,
oahu0012_0239,8.445240449823643,-2.3015806853001672,-4.541014541367593,-1.38200796453491,-2.1318572365821127,-2.393421257720736,-0.6944813408983843,0.6830581494468883,0.4236541966082556,0.18004313503402183,4.42288221763988,6.4968803739581835,
oahu0012_0240,6.939363238412211,-2.1879511753442786,-4.050966471702975,1.9292575904357154,-1.0230657329428328,-2.4754165076877803,-0.9462773460969076,1.2208179617283168,-2.1900211258226427,-2.1545202145623596,2.9253381955362814,5.016256659685886,
oahu0012_0241,7.397174215091731,0.6004458032109659,-0.30773475843905507,2.190326672841788,-0.14055379206687263,-2.1603288690925564,-2.2342238010932807,1.1502889422662463,-1.707867219723498,-2.225683256453204,0.8283729398918994,3.0275810664640703,
oahu0012_0242,6.868712450473716,3.363788640782542,0.8449787140422148,-0.44226149628438527,-1.3669736519549935,-2.0178737085886747,-1.8587764806700129,1.7930208551233173,1.8650878713926897,-4.104164445751577,-0.5872928664629327,2.634352808145259,
oahu0012_0243,3.1019131969106195,-0.5060661700289864,-1.9979950215205335,-0.47599278550344276,0.20824344721239796,-1.7993440418812467,-2.0385611924239253,2.29451028078448,2.3081361336955104,-3.0465697393135565,-1.0855623040351206,1.676687461819677,
oahu0012_0244,1.7106629529095028,-0.8339438123419078,-2.3344718883338973,-0.889763138417818,0.21371182959564483,-1.367393234194508,-1.3707439216717658,2.840092618938758,1.8469818135964562,-3.6274952810763326,-1.002871756606483,2.5470610379495757,
oahu0012_0245,1.67964189325018,-2.8404766776107198,-3.9903278906640924,-0.6667568326385741,1.4613976316435946,-1.98818842691321,-2.95560068820261,2.127713903608038,1.8323733198350722,-2.806908135855226,-0.3849876771383292,2.945477006494219,
oahu0012_0246,0.29539050818426177,-6.0980816907290105,-6.463221558796666,-0.27942918070043266,4.049625916835304,-0.3836909463731018,-2.7142125311898857,0.8207164711681771,1.0519974763391822,-1.6439323319745411,-0.3076504417744047,2.483221636907106,
